latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,fetched_at,dist_to_Chennai_km,dist_to_Vellore_km,dist_to_Coimbatore_km,dist_to_Madurai_km,dist_to_Tiruchirappalli_km
8.5822,78.07184,338.98,0.32,0.55,2026-09-19,852,N,VIIRS,n,2.0NRT,293.08,2.12,D,2026-09-19T15:49:01.690200+00:00,555.0401329460603,495.6780699641452,297.0495342002137,149.42751279902785,255.16049438129775
9.87499,78.16687,335.92,0.34,0.56,2026-09-19,852,N,VIIRS,n,2.0NRT,288.81,2.38,D,2026-09-19T15:49:01.690200+00:00,423.9859586279626,354.1970402311818,183.45996305867988,7.599695956654419,117.5781618653161
12.17125,76.61151,333.49,0.57,0.52,2026-09-19,854,N,VIIRS,n,2.0NRT,294.97,5.45,D,2026-09-19T15:49:01.690200+00:00,409.76563115527597,285.89983511804525,133.73464521372748,299.1085039209311,274.94813055655845
8.5822,78.07184,338.98,0.32,0.55,2026-09-19,852,N,VIIRS,n,2.0NRT,293.08,2.12,D,2026-09-19T16:50:47.186580+00:00,555.0401329460603,495.6780699641452,297.0495342002137,149.42751279902785,255.16049438129775
9.87499,78.16687,335.92,0.34,0.56,2026-09-19,852,N,VIIRS,n,2.0NRT,288.81,2.38,D,2026-09-19T16:50:47.186580+00:00,423.9859586279626,354.1970402311818,183.45996305867988,7.599695956654419,117.5781618653161
12.17125,76.61151,333.49,0.57,0.52,2026-09-19,854,N,VIIRS,n,2.0NRT,294.97,5.45,D,2026-09-19T16:50:47.186580+00:00,409.76563115527597,285.89983511804525,133.73464521372748,299.1085039209311,274.94813055655845
8.5822,78.07184,338.98,0.32,0.55,2026-09-19,852,N,VIIRS,n,2.0NRT,293.08,2.12,D,2026-09-19T19:01:18.682777+00:00,555.0401329460603,495.6780699641452,297.0495342002137,149.42751279902785,255.16049438129775
9.87499,78.16687,335.92,0.34,0.56,2026-09-19,852,N,VIIRS,n,2.0NRT,288.81,2.38,D,2026-09-19T19:01:18.682777+00:00,423.9859586279626,354.1970402311818,183.45996305867988,7.599695956654419,117.5781618653161
12.17125,76.61151,333.49,0.57,0.52,2026-09-19,854,N,VIIRS,n,2.0NRT,294.97,5.45,D,2026-09-19T19:01:18.682777+00:00,409.76563115527597,285.89983511804525,133.73464521372748,299.1085039209311,274.94813055655845
8.5822,78.07184,338.98,0.32,0.55,2026-09-19,852,N,VIIRS,n,2.0NRT,293.08,2.12,D,2026-09-19T21:49:05.064756+00:00,555.0401329460603,495.6780699641452,297.0495342002137,149.42751279902785,255.16049438129775
9.87499,78.16687,335.92,0.34,0.56,2026-09-19,852,N,VIIRS,n,2.0NRT,288.81,2.38,D,2026-09-19T21:49:05.064756+00:00,423.9859586279626,354.1970402311818,183.45996305867988,7.599695956654419,117.5781618653161
12.17125,76.61151,333.49,0.57,0.52,2026-09-19,854,N,VIIRS,n,2.0NRT,294.97,5.45,D,2026-09-19T21:49:05.064756+00:00,409.76563115527597,285.89983511804525,133.73464521372748,299.1085039209311,274.94813055655845
8.5822,78.07184,338.98,0.32,0.55,2026-09-19,852,N,VIIRS,n,2.0NRT,293.08,2.12,D,2026-09-19T23:40:40.375405+00:00,555.0401329460603,495.6780699641452,297.0495342002137,149.42751279902785,255.16049438129775
9.87499,78.16687,335.92,0.34,0.56,2026-09-19,852,N,VIIRS,n,2.0NRT,288.81,2.38,D,2026-09-19T23:40:40.375405+00:00,423.9859586279626,354.1970402311818,183.45996305867988,7.599695956654419,117.5781618653161
12.17125,76.61151,333.49,0.57,0.52,2026-09-19,854,N,VIIRS,n,2.0NRT,294.97,5.45,D,2026-09-19T23:40:40.375405+00:00,409.76563115527597,285.89983511804525,133.73464521372748,299.1085039209311,274.94813055655845
8.46131,80.4069,312.1,0.32,0.55,2026-09-19,1947,N,VIIRS,n,2.0NRT,275.45,1.0,N,2026-09-19T23:40:40.375405+00:00,514.0903220943709,514.5822616906643,473.0376345576492,299.1942849781871,319.2121089770382
8.81362,78.10622,338.11,0.49,0.4,2026-09-20,835,N,VIIRS,n,2.0NRT,285.24,7.96,D,2026-09-20T12:39:21.636029+00:00,530.234120034428,469.7767708822586,275.4865025105986,123.6110353459808,229.3909552512066
9.29924,77.76429,331.95,0.47,0.4,2026-09-20,835,N,VIIRS,n,2.0NRT,295.62,3.52,D,2026-09-20T12:39:21.636029+00:00,501.7040921364379,429.02246560207243,210.48717112434295,79.77319729375614,195.18651339429795
9.77945,78.18136,347.16,0.5,0.41,2026-09-20,835,N,VIIRS,n,2.0NRT,292.92,5.18,D,2026-09-20T12:39:21.636029+00:00,432.1466616832734,363.9061776572488,192.08227511452387,17.553921368564165,126.16427128678863
10.82826,79.18586,339.68,0.4,0.44,2026-09-20,835,N,VIIRS,n,2.0NRT,298.65,2.84,D,2026-09-20T12:39:21.636029+00:00,277.06753157456455,232.2742710574922,244.3794189868751,153.8796434428927,52.72068596908801
11.03817,77.20752,337.8,0.46,0.39,2026-09-20,835,N,VIIRS,n,2.0NRT,301.08,8.73,D,2026-09-20T12:39:21.636029+00:00,403.2615353741047,295.73903431797015,27.575738270497048,158.94982457276117,165.77073797817098
8.81362,78.10622,338.11,0.49,0.4,2026-09-20,835,N,VIIRS,n,2.0NRT,285.24,7.96,D,2026-09-20T16:32:36.349245+00:00,530.234120034428,469.7767708822586,275.4865025105986,123.6110353459808,229.3909552512066
9.29924,77.76429,331.95,0.47,0.4,2026-09-20,835,N,VIIRS,n,2.0NRT,295.62,3.52,D,2026-09-20T16:32:36.349245+00:00,501.7040921364379,429.02246560207243,210.48717112434295,79.77319729375614,195.18651339429795
9.77945,78.18136,347.16,0.5,0.41,2026-09-20,835,N,VIIRS,n,2.0NRT,292.92,5.18,D,2026-09-20T16:32:36.349245+00:00,432.1466616832734,363.9061776572488,192.08227511452387,17.553921368564165,126.16427128678863
10.82826,79.18586,339.68,0.4,0.44,2026-09-20,835,N,VIIRS,n,2.0NRT,298.65,2.84,D,2026-09-20T16:32:36.349245+00:00,277.06753157456455,232.2742710574922,244.3794189868751,153.8796434428927,52.72068596908801
11.03817,77.20752,337.8,0.46,0.39,2026-09-20,835,N,VIIRS,n,2.0NRT,301.08,8.73,D,2026-09-20T16:32:36.349245+00:00,403.2615353741047,295.73903431797015,27.575738270497048,158.94982457276117,165.77073797817098
8.81362,78.10622,338.11,0.49,0.4,2026-09-20,835,N,VIIRS,n,2.0NRT,285.24,7.96,D,2026-09-20T19:06:19.084101+00:00,530.234120034428,469.7767708822586,275.4865025105986,123.6110353459808,229.3909552512066
9.29924,77.76429,331.95,0.47,0.4,2026-09-20,835,N,VIIRS,n,2.0NRT,295.62,3.52,D,2026-09-20T19:06:19.084101+00:00,501.7040921364379,429.02246560207243,210.48717112434295,79.77319729375614,195.18651339429795
9.77945,78.18136,347.16,0.5,0.41,2026-09-20,835,N,VIIRS,n,2.0NRT,292.92,5.18,D,2026-09-20T19:06:19.084101+00:00,432.1466616832734,363.9061776572488,192.08227511452387,17.553921368564165,126.16427128678863
10.82826,79.18586,339.68,0.4,0.44,2026-09-20,835,N,VIIRS,n,2.0NRT,298.65,2.84,D,2026-09-20T19:06:19.084101+00:00,277.06753157456455,232.2742710574922,244.3794189868751,153.8796434428927,52.72068596908801
11.03817,77.20752,337.8,0.46,0.39,2026-09-20,835,N,VIIRS,n,2.0NRT,301.08,8.73,D,2026-09-20T19:06:19.084101+00:00,403.2615353741047,295.73903431797015,27.575738270497048,158.94982457276117,165.77073797817098
8.81362,78.10622,338.11,0.49,0.4,2026-09-20,835,N,VIIRS,n,2.0NRT,285.24,7.96,D,2026-09-20T21:57:01.484475+00:00,530.234120034428,469.7767708822586,275.4865025105986,123.6110353459808,229.3909552512066
9.29924,77.76429,331.95,0.47,0.4,2026-09-20,835,N,VIIRS,n,2.0NRT,295.62,3.52,D,2026-09-20T21:57:01.484475+00:00,501.7040921364379,429.02246560207243,210.48717112434295,79.77319729375614,195.18651339429795
9.77945,78.18136,347.16,0.5,0.41,2026-09-20,835,N,VIIRS,n,2.0NRT,292.92,5.18,D,2026-09-20T21:57:01.484475+00:00,432.1466616832734,363.9061776572488,192.08227511452387,17.553921368564165,126.16427128678863
10.82826,79.18586,339.68,0.4,0.44,2026-09-20,835,N,VIIRS,n,2.0NRT,298.65,2.84,D,2026-09-20T21:57:01.484475+00:00,277.06753157456455,232.2742710574922,244.3794189868751,153.8796434428927,52.72068596908801
11.03817,77.20752,337.8,0.46,0.39,2026-09-20,835,N,VIIRS,n,2.0NRT,301.08,8.73,D,2026-09-20T21:57:01.484475+00:00,403.2615353741047,295.73903431797015,27.575738270497048,158.94982457276117,165.77073797817098
8.81362,78.10622,338.11,0.49,0.4,2026-09-20,835,N,VIIRS,n,2.0NRT,285.24,7.96,D,2026-09-20T23:42:27.507181+00:00,530.2341200344279,469.7767708822586,275.4865025105986,123.6110353459808,229.3909552512066
9.29924,77.76429,331.95,0.47,0.4,2026-09-20,835,N,VIIRS,n,2.0NRT,295.62,3.52,D,2026-09-20T23:42:27.507181+00:00,501.7040921364379,429.02246560207243,210.48717112434295,79.77319729375614,195.18651339429792
9.77945,78.18136,347.16,0.5,0.41,2026-09-20,835,N,VIIRS,n,2.0NRT,292.92,5.18,D,2026-09-20T23:42:27.507181+00:00,432.14666168327335,363.9061776572488,192.08227511452387,17.553921368564165,126.16427128678863
10.82826,79.18586,339.68,0.4,0.44,2026-09-20,835,N,VIIRS,n,2.0NRT,298.65,2.84,D,2026-09-20T23:42:27.507181+00:00,277.06753157456455,232.2742710574922,244.3794189868751,153.8796434428927,52.72068596908801
11.03817,77.20752,337.8,0.46,0.39,2026-09-20,835,N,VIIRS,n,2.0NRT,301.08,8.73,D,2026-09-20T23:42:27.507181+00:00,403.2615353741047,295.73903431797015,27.575738270497048,158.94982457276117,165.77073797817098
13.39286,80.10187,306.63,0.46,0.63,2026-09-20,2108,N,VIIRS,n,2.0NRT,283.27,2.74,N,2026-09-20T23:42:27.507181+00:00,39.03053674716032,117.56839132726208,432.0807287170796,441.87238018679835,326.8134884415114
13.71191,79.62077,305.23,0.42,0.61,2026-09-20,2108,N,VIIRS,n,2.0NRT,286.55,1.06,N,2026-09-20T23:42:27.507181+00:00,99.18387357359842,103.02416426549671,416.62593197113546,451.63053093352795,339.75163229354405
8.29176,80.75997,335.65,0.4,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,295.27,4.66,D,2026-09-21T14:34:25.777119+00:00,535.402237225523,544.1244234158205,515.4399979039158,342.065230058214,357.7481443542319
8.35397,81.29202,337.72,0.41,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,297.77,4.13,D,2026-09-21T14:34:25.777119+00:00,537.5129668777194,559.5073273921641,559.9351816666627,389.6129097770172,392.26277518341334
8.3574,81.2915,352.94,0.41,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,298.48,6.45,D,2026-09-21T14:34:25.777119+00:00,537.1279649215282,559.1370342529226,559.6832433406213,389.38953038559737,391.95720302266216
8.35796,81.29525,340.53,0.41,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,297.06,5.82,D,2026-09-21T14:34:25.777119+00:00,537.1522067818576,559.2534656358682,559.9990249058296,389.7295936100737,392.21168436356743
8.36083,81.29099,345.37,0.41,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,298.02,6.45,D,2026-09-21T14:34:25.777119+00:00,536.7431908024744,558.7672232852966,559.4323886445361,389.1673875258736,391.6525664654648
8.69229,80.4555,343.38,0.39,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,298.85,5.0,D,2026-09-21T14:34:25.777119+00:00,488.6079524504434,491.42523610047675,462.37039191035745,290.6547005396014,302.0669091254609
8.69283,80.45908,349.11,0.39,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,300.68,10.67,D,2026-09-21T14:34:25.777119+00:00,488.5642511401588,491.4828852707156,462.66182342007573,290.97268901146066,302.26981076640766
8.69565,80.45499,335.61,0.39,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,297.69,5.0,D,2026-09-21T14:34:25.777119+00:00,488.2323547688592,491.0515407853276,462.1137429625057,290.4282290248553,301.7423107191342
8.69619,80.45857,335.22,0.39,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,297.62,10.67,D,2026-09-21T14:34:25.777119+00:00,488.1886210549594,491.10923399452724,462.4053341984028,290.74646351918284,301.94542978472174
8.87128,78.08917,341.62,0.39,0.36,2026-09-21,813,N,VIIRS,n,2.0NRT,304.37,4.56,D,2026-09-21T14:34:25.777119+00:00,525.3328923113809,464.0037442830867,268.92897145588006,117.23871869635668,223.80861760053781
9.0166,78.13821,342.87,0.39,0.36,2026-09-21,813,N,VIIRS,n,2.0NRT,299.3,2.61,D,2026-09-21T14:34:25.777119+00:00,508.48516679334415,447.02082072706173,257.3494634149941,101.05188544914482,206.77808570980818
11.23936,77.23362,330.61,0.4,0.37,2026-09-21,816,N,VIIRS,l,2.0NRT,296.96,3.22,D,2026-09-21T14:34:25.777119+00:00,388.56965986827777,278.2181197910157,39.13077060080817,175.31488893681492,168.14108297806834
11.24016,77.23308,332.45,0.4,0.37,2026-09-21,816,N,VIIRS,l,2.0NRT,297.23,3.71,D,2026-09-21T14:34:25.777119+00:00,388.572203829391,278.20186010031176,39.14150344490501,175.4215733780487,168.22357437533722
12.82642,79.54056,333.16,0.4,0.37,2026-09-21,816,N,VIIRS,n,2.0NRT,296.41,2.42,D,2026-09-21T14:34:25.777119+00:00,84.09681224805735,45.35393566031349,345.7780593648557,357.84448044649247,243.97833285829887
13.27823,80.29333,333.09,0.42,0.37,2026-09-21,816,N,VIIRS,n,2.0NRT,278.2,3.27,D,2026-09-21T14:34:25.777119+00:00,21.87955391433919,131.99786405826404,441.40631312127505,441.63422021698705,326.13297585099735
13.67215,79.5278,332.93,0.4,0.37,2026-09-21,816,N,VIIRS,n,2.0NRT,282.22,3.81,D,2026-09-21T14:34:25.777119+00:00,103.70397587495832,94.28671277774417,406.46842185562167,443.9232789906139,332.67238924890023
8.29176,80.75997,335.65,0.4,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,295.27,4.66,D,2026-09-21T19:46:25.279809+00:00,535.402237225523,544.1244234158205,515.4399979039158,342.065230058214,357.7481443542319
8.35397,81.29202,337.72,0.41,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,297.77,4.13,D,2026-09-21T19:46:25.279809+00:00,537.5129668777194,559.5073273921641,559.9351816666627,389.6129097770172,392.26277518341334
8.3574,81.2915,352.94,0.41,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,298.48,6.45,D,2026-09-21T19:46:25.279809+00:00,537.1279649215282,559.1370342529226,559.6832433406213,389.38953038559737,391.95720302266216
8.35796,81.29525,340.53,0.41,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,297.06,5.82,D,2026-09-21T19:46:25.279809+00:00,537.1522067818576,559.2534656358682,559.9990249058296,389.7295936100737,392.21168436356743
8.36083,81.29099,345.37,0.41,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,298.02,6.45,D,2026-09-21T19:46:25.279809+00:00,536.7431908024744,558.7672232852966,559.4323886445361,389.1673875258736,391.6525664654648
8.69229,80.4555,343.38,0.39,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,298.85,5.0,D,2026-09-21T19:46:25.279809+00:00,488.6079524504434,491.42523610047675,462.37039191035745,290.6547005396014,302.0669091254609
8.69283,80.45908,349.11,0.39,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,300.68,10.67,D,2026-09-21T19:46:25.279809+00:00,488.5642511401588,491.4828852707156,462.66182342007573,290.97268901146066,302.26981076640766
8.69565,80.45499,335.61,0.39,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,297.69,5.0,D,2026-09-21T19:46:25.279809+00:00,488.2323547688592,491.0515407853276,462.1137429625057,290.4282290248553,301.7423107191342
8.69619,80.45857,335.22,0.39,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,297.62,10.67,D,2026-09-21T19:46:25.279809+00:00,488.1886210549594,491.10923399452724,462.4053341984028,290.74646351918284,301.94542978472174
8.87128,78.08917,341.62,0.39,0.36,2026-09-21,813,N,VIIRS,n,2.0NRT,304.37,4.56,D,2026-09-21T19:46:25.279809+00:00,525.3328923113809,464.0037442830867,268.92897145588006,117.23871869635668,223.80861760053781
9.0166,78.13821,342.87,0.39,0.36,2026-09-21,813,N,VIIRS,n,2.0NRT,299.3,2.61,D,2026-09-21T19:46:25.279809+00:00,508.48516679334415,447.02082072706173,257.3494634149941,101.05188544914482,206.77808570980818
11.23936,77.23362,330.61,0.4,0.37,2026-09-21,816,N,VIIRS,l,2.0NRT,296.96,3.22,D,2026-09-21T19:46:25.279809+00:00,388.56965986827777,278.2181197910157,39.13077060080817,175.31488893681492,168.14108297806834
11.24016,77.23308,332.45,0.4,0.37,2026-09-21,816,N,VIIRS,l,2.0NRT,297.23,3.71,D,2026-09-21T19:46:25.279809+00:00,388.572203829391,278.20186010031176,39.14150344490501,175.4215733780487,168.22357437533722
12.82642,79.54056,333.16,0.4,0.37,2026-09-21,816,N,VIIRS,n,2.0NRT,296.41,2.42,D,2026-09-21T19:46:25.279809+00:00,84.09681224805735,45.35393566031349,345.7780593648557,357.84448044649247,243.97833285829887
13.27823,80.29333,333.09,0.42,0.37,2026-09-21,816,N,VIIRS,n,2.0NRT,278.2,3.27,D,2026-09-21T19:46:25.279809+00:00,21.87955391433919,131.99786405826404,441.40631312127505,441.63422021698705,326.13297585099735
13.67215,79.5278,332.93,0.4,0.37,2026-09-21,816,N,VIIRS,n,2.0NRT,282.22,3.81,D,2026-09-21T19:46:25.279809+00:00,103.70397587495832,94.28671277774417,406.46842185562167,443.9232789906139,332.67238924890023
8.29176,80.75997,335.65,0.4,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,295.27,4.66,D,2026-09-21T22:52:01.796064+00:00,535.402237225523,544.1244234158205,515.4399979039158,342.065230058214,357.7481443542319
8.35397,81.29202,337.72,0.41,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,297.77,4.13,D,2026-09-21T22:52:01.796064+00:00,537.5129668777194,559.5073273921641,559.9351816666627,389.6129097770172,392.26277518341334
8.3574,81.2915,352.94,0.41,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,298.48,6.45,D,2026-09-21T22:52:01.796064+00:00,537.1279649215282,559.1370342529226,559.6832433406213,389.38953038559737,391.95720302266216
8.35796,81.29525,340.53,0.41,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,297.06,5.82,D,2026-09-21T22:52:01.796064+00:00,537.1522067818576,559.2534656358682,559.9990249058296,389.7295936100737,392.21168436356743
8.36083,81.29099,345.37,0.41,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,298.02,6.45,D,2026-09-21T22:52:01.796064+00:00,536.7431908024744,558.7672232852966,559.4323886445361,389.1673875258736,391.6525664654648
8.69229,80.4555,343.38,0.39,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,298.85,5.0,D,2026-09-21T22:52:01.796064+00:00,488.6079524504434,491.42523610047675,462.37039191035745,290.6547005396014,302.0669091254609
8.69283,80.45908,349.11,0.39,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,300.68,10.67,D,2026-09-21T22:52:01.796064+00:00,488.5642511401588,491.4828852707156,462.66182342007573,290.97268901146066,302.26981076640766
8.69565,80.45499,335.61,0.39,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,297.69,5.0,D,2026-09-21T22:52:01.796064+00:00,488.2323547688592,491.0515407853276,462.1137429625057,290.4282290248553,301.7423107191342
8.69619,80.45857,335.22,0.39,0.37,2026-09-21,813,N,VIIRS,n,2.0NRT,297.62,10.67,D,2026-09-21T22:52:01.796064+00:00,488.1886210549594,491.10923399452724,462.4053341984028,290.74646351918284,301.94542978472174
8.87128,78.08917,341.62,0.39,0.36,2026-09-21,813,N,VIIRS,n,2.0NRT,304.37,4.56,D,2026-09-21T22:52:01.796064+00:00,525.3328923113809,464.0037442830867,268.92897145588006,117.23871869635668,223.80861760053781
9.0166,78.13821,342.87,0.39,0.36,2026-09-21,813,N,VIIRS,n,2.0NRT,299.3,2.61,D,2026-09-21T22:52:01.796064+00:00,508.48516679334415,447.02082072706173,257.3494634149941,101.05188544914482,206.77808570980818
11.23936,77.23362,330.61,0.4,0.37,2026-09-21,816,N,VIIRS,l,2.0NRT,296.96,3.22,D,2026-09-21T22:52:01.796064+00:00,388.56965986827777,278.2181197910157,39.13077060080817,175.31488893681492,168.14108297806834
11.24016,77.23308,332.45,0.4,0.37,2026-09-21,816,N,VIIRS,l,2.0NRT,297.23,3.71,D,2026-09-21T22:52:01.796064+00:00,388.572203829391,278.20186010031176,39.14150344490501,175.4215733780487,168.22357437533722
12.82642,79.54056,333.16,0.4,0.37,2026-09-21,816,N,VIIRS,n,2.0NRT,296.41,2.42,D,2026-09-21T22:52:01.796064+00:00,84.09681224805735,45.35393566031349,345.7780593648557,357.84448044649247,243.97833285829887
13.27823,80.29333,333.09,0.42,0.37,2026-09-21,816,N,VIIRS,n,2.0NRT,278.2,3.27,D,2026-09-21T22:52:01.796064+00:00,21.87955391433919,131.99786405826404,441.40631312127505,441.63422021698705,326.13297585099735
13.67215,79.5278,332.93,0.4,0.37,2026-09-21,816,N,VIIRS,n,2.0NRT,282.22,3.81,D,2026-09-21T22:52:01.796064+00:00,103.70397587495832,94.28671277774417,406.46842185562167,443.9232789906139,332.67238924890023
8.0028,81.44696,336.59,0.44,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,298.11,4.18,D,2026-09-22T12:08:18.275086+00:00,579.2997800194154,602.1090082015289,595.6868060221943,423.3548182648534,431.93474788883276
8.02844,81.08794,330.3,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,297.67,8.55,D,2026-09-22T12:08:18.275086+00:00,569.0589793472742,584.0440164887953,561.8730943258855,388.26253474823096,403.3144967791943
8.07158,81.05231,331.2,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,295.48,4.91,D,2026-09-22T12:08:18.275086+00:00,563.7181157074606,578.1527138335113,555.8663687043329,382.3604938556047,397.1186302883238
8.09478,81.03574,334.95,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,296.78,2.7,D,2026-09-22T12:08:18.275086+00:00,560.8951818599969,575.0894842052451,552.867807206281,379.4306954237542,393.9710867218825
8.12774,80.98756,331.57,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,295.33,2.74,D,2026-09-22T12:08:18.275086+00:00,556.5055431617551,569.7756868160866,546.4236920200295,372.98777044419046,387.7496110697918
8.12842,80.99175,333.74,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,295.28,3.64,D,2026-09-22T12:08:18.275086+00:00,556.4952946115388,569.8680704835903,546.7505866072355,373.335616773742,387.9886374255551
8.17802,80.62557,335.98,0.48,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,295.36,4.29,D,2026-09-22T12:08:18.275086+00:00,546.7518085682018,551.5806050528361,511.3576905413809,336.8229716603549,358.8329148591193
8.22173,80.66302,330.0,0.48,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,296.82,7.72,D,2026-09-22T12:08:18.275086+00:00,542.2116678592081,548.1711823707949,511.6070693868899,337.4247886777487,357.35474040739615
8.305,81.28033,332.33,0.45,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,296.59,2.76,D,2026-09-22T12:08:18.275086+00:00,542.5815483964282,563.9239977861938,561.7799016068989,390.9660207520199,395.14016345732364
8.34913,80.69286,331.38,0.48,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,289.67,3.11,D,2026-09-22T12:08:18.275086+00:00,528.3647110753682,535.7163199701059,505.7131481738063,332.41920134145926,348.15157566493394
8.49269,80.18095,330.88,0.5,0.41,2026-09-22,756,N,VIIRS,l,2.0NRT,296.05,4.59,D,2026-09-22T12:08:18.275086+00:00,510.4799112748016,505.0604287031653,451.29623207489914,276.6804768141851,302.43795666805613
8.53969,80.62257,332.83,0.48,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,295.0,6.69,D,2026-09-22T12:08:18.275086+00:00,506.6186160662496,513.170056652967,487.11904988252707,314.93715859662956,326.84849695969183
8.55172,77.81528,350.32,0.47,0.47,2026-09-22,756,N,VIIRS,n,2.0NRT,299.89,10.65,D,2026-09-22T12:08:18.275086+00:00,570.7139896113323,506.2152431604061,289.8301922162035,156.33804825705047,267.3485866945547
8.60402,77.96516,330.04,0.46,0.47,2026-09-22,756,N,VIIRS,n,2.0NRT,297.13,1.5,D,2026-09-22T12:08:18.275086+00:00,558.006292819349,496.18333240685695,290.1863058984044,147.8854562467526,256.2802138978843
8.67719,77.4745,331.29,0.49,0.48,2026-09-22,756,N,VIIRS,n,2.0NRT,291.27,2.92,D,2026-09-22T12:08:18.275086+00:00,577.1917791506045,504.9633199159544,266.28610626142546,155.79381099480224,270.91492227421554
8.8697,80.79491,336.46,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,293.15,7.48,D,2026-09-22T12:08:18.275086+00:00,471.9444657578581,485.2007474403848,483.50448633695714,316.06079316640563,313.1407431040511
8.95788,80.8327,331.52,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,298.75,5.36,D,2026-09-22T12:08:18.275086+00:00,462.7405473934454,477.69904617500157,482.3289024825796,316.4128726711601,309.6192582216101
9.12537,77.64301,335.21,0.47,0.48,2026-09-22,756,N,VIIRS,n,2.0NRT,299.01,3.18,D,2026-09-22T12:08:18.275086+00:00,525.1664316639266,451.80314299053134,223.36838312355698,103.1675317213432,218.63456885093493
9.39717,80.47816,335.76,0.47,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,296.83,2.49,D,2026-09-22T12:08:18.275086+00:00,410.43612218776036,417.9520187828591,425.45139271567933,265.1006862424556,248.384404349744
9.40082,80.47755,334.06,0.47,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,295.89,2.49,D,2026-09-22T12:08:18.275086+00:00,410.0272065555753,417.54834401149697,425.21730252817673,264.9445106316141,248.07836501330252
9.41835,78.65449,342.61,0.4,0.44,2026-09-22,756,N,VIIRS,n,2.0NRT,293.57,2.66,D,2026-09-22T12:08:18.275086+00:00,443.933869265891,392.45508112609224,257.18470828256517,81.3107055039232,152.67508608629956
9.46286,80.46727,331.92,0.47,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,297.95,4.18,D,2026-09-22T12:08:18.275086+00:00,403.0780206172741,410.6927766349889,421.28889079301115,262.38403813358036,242.93191743040057
9.57274,78.57926,338.7,0.4,0.44,2026-09-22,756,N,VIIRS,n,2.0NRT,295.12,2.85,D,2026-09-22T12:08:18.275086+00:00,431.6517411987537,376.67145739228516,239.43345476667642,63.80668584300237,136.10287635809095
10.96626,77.76252,333.77,0.43,0.46,2026-09-22,756,N,VIIRS,n,2.0NRT,294.84,2.89,D,2026-09-22T12:08:18.275086+00:00,360.2514911710027,263.1288605691752,88.2367149702098,122.17560933532604,104.72271229679201
8.0028,81.44696,336.59,0.44,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,298.11,4.18,D,2026-09-22T17:24:10.458554+00:00,579.2997800194154,602.1090082015289,595.6868060221943,423.3548182648534,431.93474788883276
8.02844,81.08794,330.3,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,297.67,8.55,D,2026-09-22T17:24:10.458554+00:00,569.0589793472742,584.0440164887953,561.8730943258855,388.26253474823096,403.3144967791943
